Timestamp,Device_Name,Event_Type,Severity,Duration_Minutes,Source_IP,Destination_IP,Port_Number,Protocol,Resolved
2024-02-04 20:04:00,Server_C,Hardware Failure,med,95.0,192.168.6.59,10.0.223.222,Unknown,icmp,No
2024-02-15 21:50:00,Srv C,Hardware Failure,med,7.0,192.168.63.11,10.0.33.246,1122,TLS,Yes
2024-02-06 18:31:00,Router A,DDoS Attack,med,83.0,192.168.150.189,10.0.145.137,2966,TLS,Yes
02/08/2024 19:54,Edge_Proxy,Unauthorized Access,Severe,26.0,192.168.17.41,10.0.80.53,6895,QUIC,Yes
2024-01-09 10:48:00,Server_C,Firmware Crash,MEDIUM,100.0,192.168.241.145,10.0.82.0,4136,Tcp,Yes
02/13/2024 14:25,Server_C,Hardware Failure,Severe,114.0,192.168.228.109,10.0.114.73,5022,TLS,Yes
2024-02-02 13:58:00,Srv C,Packet Loss,Severe,,192.168.3.1,10.0.160.40,Unknown,TLS,No
01/08/2024 01:40,Firewall X,High Latency,Severe,88.0,192.168.118.232,10.0.147.203,4336,QUIC,Yes
2024-02-09 10:03:00,Switch-B,Firmware Crash,moderate,51.0,192.168.16.179,10.0.89.99,7275,UDP,Yes
2024-01-11 10:21:00,Edge_Proxy,Packet Loss,CRITICAL,,192.168.251.255,10.0.14.221,5705,UDP,No
2024-02-13 23:50:00,Server_C,Slow Network,Severe,166.0,192.168.216.120,10.0.149.88,5660,ICMP,No
2024-01-29 05:12:00,Edge_Proxy,Slow Network,low,52.0,192.168.134.148,10.0.174.52,5804,ICMP,Yes
2024-01-14 21:17:00,Switch-B,Connection Lost,high,111.0,192.168.66.131,10.0.175.131,1428,Tcp,No
2024-01-10 08:39:00,Srv C,High Latency,Severe,24.0,192.168.222.51,10.0.34.8,7961,QUIC,No
2024-01-01 03:59:00,Server_C,Downtime,high,171.0,192.168.162.167,10.0.102.166,5400,UDP,Yes
2024-01-18 20:07:00,Edge_Proxy,Downtime,CRITICAL,89.0,192.168.107.110,10.0.84.141,424,icmp,Yes
2024-01-02 16:25:00,Switch-B,High Latency,LOW,112.0,192.168.152.176,10.0.155.99,2174,udp,Yes
2024-02-05 11:52:00,Firewall X,Downtime,MEDIUM,11.0,192.168.25.244,10.0.163.194,8031,QUIC,No
01/10/2024 12:49,Switch-B,High Latency,Severe,5.0,192.168.65.236,10.0.149.49,477,icmp,Yes
2024-02-06 13:41:00,Server_C,DDoS Attack,Severe,166.0,192.168.246.85,10.0.212.218,230,tcp,Yes
01/22/2024 12:56,Router A,Firmware Crash,LOW,104.0,192.168.91.96,10.0.164.207,944,DNS,No
2024-01-16 04:06:00,Server_C,Downtime,Severe,158.0,192.168.98.20,10.0.2.132,152,QUIC,Yes
2024-01-28 11:00:00,Firewall X,DDoS Attack,LOW,101.0,192.168.136.36,10.0.222.217,1369,ICMP,Yes
2024-02-05 13:52:00,Srv C,Connection Lost,CRITICAL,12.0,192.168.117.57,10.0.170.79,6035,DNS,Yes
2024-01-25 05:36:00,Srv C,Packet Loss,high,64.0,192.168.22.68,10.0.113.185,4329,Tcp,No
2024-02-03 07:05:00,Router A,Unauthorized Access,Severe,178.0,192.168.50.29,10.0.66.120,4397,DNS,Yes
2024-01-01 11:22:00,Srv C,Connection Lost,high,136.0,192.168.38.237,10.0.179.253,5077,UDP,No
2024-02-14 12:46:00,Firewall X,DDoS Attack,MEDIUM,23.0,192.168.93.78,10.0.13.222,1698,Tcp,No
2024-01-24 21:56:00,Access_Point_Y,High Latency,LOW,129.0,192.168.26.192,10.0.23.50,2378,QUIC,Yes
02/09/2024 12:32,Access_Point_Y,DDoS Attack,LOW,115.0,192.168.180.69,10.0.205.67,2983,TLS,No
2024-01-01 04:31:00,Firewall X,Unauthorized Access,low,153.0,192.168.169.223,10.0.91.247,2186,Tcp,Yes
2024-01-19 12:07:00,Server_C,Slow Network,moderate,115.0,192.168.162.236,10.0.218.109,4573,ICMP,Yes
2024-01-30 13:20:00,Access_Point_Y,DDoS Attack,moderate,140.0,192.168.5.15,10.0.215.65,4091,udp,No
2024-01-19 03:26:00,Srv C,Slow Network,high,49.0,192.168.29.79,10.0.199.85,4796,icmp,No
2024-02-09 16:49:00,Edge_Proxy,Unauthorized Access,med,71.0,192.168.24.37,10.0.142.57,7854,udp,No
2024-02-16 03:29:00,DB_Z,Firmware Crash,critical,119.0,192.168.82.12,10.0.6.18,2827,tcp,Yes
2024-02-15 00:15:00,DB_Z,Connection Lost,moderate,92.0,192.168.191.50,10.0.205.68,1570,tcp,No
2024-01-05 07:11:00,Load_Balancer_1,Unauthorized Access,moderate,153.0,192.168.222.25,10.0.140.39,1301,QUIC,No
2024-01-01 21:41:00,Load_Balancer_1,Firmware Crash,MEDIUM,180.0,192.168.42.205,10.0.113.220,1499,DNS,Yes
2024-01-02 15:50:00,Access_Point_Y,Unauthorized Access,critical,55.0,192.168.115.224,10.0.230.249,3974,tcp,No
2024-02-04 22:30:00,Firewall X,Connection Lost,CRITICAL,84.0,192.168.215.244,10.0.187.144,7298,tcp,No
2024-02-15 13:59:00,Access_Point_Y,Packet Loss,Severe,79.0,192.168.49.83,10.0.60.125,7672,TLS,Yes
2024-01-03 01:23:00,DB_Z,Downtime,moderate,143.0,192.168.154.87,10.0.223.102,2625,UDP,Yes
2024-01-23 16:49:00,Firewall X,Downtime,LOW,15.0,192.168.4.71,10.0.201.234,2000,DNS,Yes
2024-01-03 16:46:00,Router A,Downtime,moderate,59.0,192.168.160.160,10.0.171.18,7891,ICMP,No
2024-01-21 21:52:00,Access_Point_Y,Packet Loss,Severe,41.0,192.168.112.29,10.0.190.6,6611,TLS,No
01/29/2024 19:09,Access_Point_Y,Packet Loss,MEDIUM,66.0,192.168.105.64,10.0.242.125,6670,Tcp,No
2024-01-01 14:17:00,Access_Point_Y,Slow Network,CRITICAL,80.0,192.168.198.130,10.0.240.10,2247,udp,No
2024-02-13 22:01:00,DB_Z,Connection Lost,High,28.0,192.168.13.217,10.0.63.104,5683,Tcp,No
2024-01-26 06:34:00,Firewall X,DDoS Attack,high,172.0,192.168.183.1,10.0.97.86,5159,icmp,Yes
2024-01-29 21:16:00,Edge_Proxy,Packet Loss,High,117.0,192.168.175.121,10.0.141.149,2728,UDP,No
02/10/2024 02:39,Srv C,Connection Lost,high,158.0,192.168.7.168,10.0.187.210,5372,udp,Yes
2024-02-04 02:51:00,DB_Z,Firmware Crash,moderate,151.0,192.168.251.77,10.0.158.121,666,icmp,No
2024-01-18 23:04:00,Access_Point_Y,Hardware Failure,CRITICAL,106.0,192.168.211.40,10.0.139.215,3962,Tcp,No
2024-01-15 14:01:00,Switch-B,High Latency,low,83.0,192.168.87.9,10.0.149.176,311,Tcp,Yes
2024-01-21 19:39:00,Edge_Proxy,DDoS Attack,CRITICAL,131.0,192.168.103.11,10.0.194.201,2576,tcp,No
2024-02-11 22:43:00,DB_Z,Connection Lost,MEDIUM,54.0,192.168.229.230,10.0.177.92,5664,ICMP,Yes
2024-01-25 21:20:00,DB_Z,Connection Lost,LOW,121.0,192.168.116.168,10.0.91.241,3595,ICMP,Yes
2024-02-03 07:56:00,Router A,Downtime,MEDIUM,116.0,192.168.195.67,10.0.60.137,6048,ICMP,Yes
2024-02-12 04:59:00,Router A,High Latency,MEDIUM,158.0,192.168.70.133,10.0.32.63,7913,UDP,Yes
2024-02-08 07:13:00,Access_Point_Y,DDoS Attack,Severe,46.0,192.168.68.241,10.0.230.182,6263,icmp,Yes
2024-01-05 18:21:00,Router A,Unauthorized Access,Severe,20.0,192.168.231.101,10.0.99.141,6796,tcp,No
01/05/2024 06:42,Edge_Proxy,Downtime,CRITICAL,146.0,192.168.79.159,10.0.168.221,1147,icmp,No
2024-01-23 14:22:00,Edge_Proxy,High Latency,LOW,168.0,192.168.131.73,10.0.41.71,1303,Tcp,Yes
2024-02-17 19:55:00,DB_Z,Packet Loss,critical,6.0,192.168.54.71,10.0.23.236,3026,Tcp,Yes
2024-02-09 01:10:00,Srv C,Packet Loss,low,48.0,192.168.245.33,10.0.37.52,7495,UDP,Yes
2024-02-14 18:12:00,Access_Point_Y,Hardware Failure,low,147.0,192.168.118.146,10.0.229.148,7900,UDP,Yes
2024-01-18 17:08:00,Server_C,Firmware Crash,LOW,117.0,192.168.165.148,10.0.169.227,935,Tcp,No
02/15/2024 22:35,Router A,Packet Loss,Severe,157.0,192.168.247.209,10.0.1.92,2383,ICMP,Yes
2024-02-12 04:50:00,Access_Point_Y,Slow Network,critical,125.0,192.168.78.233,10.0.120.141,3639,TLS,Yes
2024-02-05 05:16:00,Router A,High Latency,med,170.0,192.168.242.244,10.0.14.160,3525,udp,No
2024-02-08 11:02:00,Edge_Proxy,DDoS Attack,Severe,171.0,192.168.107.56,10.0.170.95,6255,icmp,No
2024-01-27 13:18:00,Edge_Proxy,Unauthorized Access,critical,92.0,192.168.100.195,10.0.55.192,2484,Tcp,No
2024-01-12 19:20:00,Switch-B,Slow Network,high,110.0,192.168.120.21,10.0.194.26,2447,Tcp,Yes
2024-01-26 18:09:00,DB_Z,High Latency,CRITICAL,38.0,192.168.4.93,10.0.21.40,1488,icmp,Yes
2024-01-03 14:37:00,Firewall X,Packet Loss,Severe,103.0,192.168.237.5,10.0.127.250,3527,UDP,Yes
2024-01-16 10:22:00,Firewall X,Slow Network,Severe,108.0,192.168.25.185,10.0.75.2,901,icmp,No
2024-02-04 02:51:00,Load_Balancer_1,Packet Loss,CRITICAL,89.0,192.168.126.234,10.0.20.196,4475,tcp,No
2024-01-31 12:04:00,Load_Balancer_1,DDoS Attack,med,137.0,192.168.236.25,10.0.52.57,2765,UDP,Yes
2024-02-04 22:24:00,Access_Point_Y,Slow Network,critical,133.0,192.168.144.116,10.0.113.143,6812,QUIC,No
2024-02-13 20:23:00,Router A,Slow Network,CRITICAL,70.0,192.168.69.194,10.0.40.209,719,QUIC,Yes
2024-01-18 07:04:00,Load_Balancer_1,Packet Loss,CRITICAL,179.0,192.168.236.36,10.0.252.255,2545,tcp,Yes
2024-02-12 10:01:00,Access_Point_Y,DDoS Attack,high,137.0,192.168.188.115,10.0.236.253,6516,QUIC,Yes
2024-01-08 23:45:00,Load_Balancer_1,Downtime,med,30.0,192.168.185.90,10.0.250.163,6433,UDP,Yes
2024-01-16 20:00:00,Switch-B,DDoS Attack,low,39.0,192.168.176.224,10.0.190.146,917,DNS,Yes
2024-02-11 17:36:00,DB_Z,Connection Lost,moderate,68.0,192.168.35.239,10.0.98.135,6777,icmp,Yes
2024-01-24 20:53:00,Srv C,Slow Network,med,169.0,192.168.236.242,10.0.227.151,727,tcp,No
2024-01-07 22:08:00,Switch-B,Connection Lost,critical,154.0,192.168.241.92,10.0.241.0,1104,icmp,Yes
2024-01-07 22:45:00,Router A,Hardware Failure,CRITICAL,146.0,192.168.242.130,10.0.249.67,4836,QUIC,Yes
2024-02-18 10:02:00,Firewall X,Connection Lost,High,134.0,192.168.141.55,10.0.133.223,1453,UDP,Yes
02/14/2024 18:36,Router A,Firmware Crash,med,91.0,192.168.84.234,10.0.97.191,164,Tcp,Yes
2024-01-14 14:08:00,Server_C,Connection Lost,CRITICAL,172.0,192.168.62.27,10.0.162.165,Unknown,UDP,Yes
2024-01-06 20:40:00,Server_C,Connection Lost,low,,192.168.58.191,10.0.214.6,1821,Tcp,No
01/14/2024 20:07,Server_C,Hardware Failure,high,,192.168.140.202,10.0.209.235,4666,UDP,Yes
2024-01-11 17:06:00,Switch-B,Connection Lost,High,100.0,192.168.108.37,10.0.64.208,4067,ICMP,Yes
2024-01-10 03:31:00,Load_Balancer_1,Slow Network,low,68.0,192.168.245.172,10.0.17.47,755,Tcp,No
2024-01-03 05:15:00,Load_Balancer_1,Downtime,LOW,73.0,192.168.204.189,10.0.94.172,7271,icmp,No
2024-01-29 22:57:00,Edge_Proxy,Firmware Crash,med,108.0,192.168.95.146,10.0.78.222,5632,DNS,No
2024-01-21 19:09:00,Edge_Proxy,Unauthorized Access,moderate,59.0,192.168.53.144,10.0.214.15,3973,QUIC,No
2024-01-14 19:34:00,Firewall X,Downtime,low,85.0,192.168.62.33,10.0.187.78,4528,ICMP,No
2024-01-03 04:44:00,Server_C,Slow Network,med,99.0,192.168.136.16,10.0.72.119,329,TLS,No
2024-02-13 03:43:00,DB_Z,Slow Network,LOW,46.0,???.???.???.???,10.0.187.32,7180,icmp,Yes
2024-01-26 16:29:00,Edge_Proxy,Hardware Failure,critical,104.0,192.168.71.164,10.0.128.52,7966,ICMP,Yes
2024-02-18 11:37:00,Srv C,Unauthorized Access,LOW,14.0,192.168.94.199,10.0.234.74,2830,udp,Yes
2024-01-24 18:24:00,Srv C,Connection Lost,moderate,21.0,192.168.24.131,10.0.28.108,6332,QUIC,No
2024-02-01 22:16:00,Edge_Proxy,High Latency,low,128.0,192.168.196.20,10.0.192.11,2994,TLS,No
2024-02-15 12:55:00,Router A,Packet Loss,Severe,,192.168.28.160,10.0.238.101,1557,ICMP,No
2024-02-01 16:46:00,Access_Point_Y,Slow Network,high,,192.168.46.44,10.0.184.32,6043,DNS,No
2024-02-13 14:18:00,Switch-B,Downtime,MEDIUM,34.0,192.168.246.247,10.0.210.245,5400,QUIC,No
2024-02-03 17:51:00,Router A,Downtime,med,,192.168.241.9,10.0.241.161,4337,DNS,No
2024-02-16 18:49:00,Switch-B,Unauthorized Access,High,110.0,192.168.49.214,10.0.39.75,2133,udp,Yes
2024-01-30 03:35:00,Router A,Firmware Crash,critical,,192.168.134.6,10.0.104.183,7572,udp,No
2024-02-06 00:47:00,Edge_Proxy,Slow Network,high,23.0,192.168.177.187,10.0.21.29,8020,UDP,Yes
2024-01-01 04:13:00,DB_Z,Slow Network,high,142.0,192.168.213.18,10.0.98.16,1289,tcp,No
2024-01-18 13:03:00,Server_C,High Latency,MEDIUM,91.0,192.168.108.173,10.0.114.73,1728,ICMP,No
01/06/2024 06:13,Srv C,High Latency,low,180.0,192.168.252.199,10.0.50.243,3861,ICMP,No
2024-01-27 06:14:00,Server_C,Connection Lost,MEDIUM,58.0,192.168.238.55,10.0.72.7,5914,udp,Yes
2024-01-12 08:55:00,Access_Point_Y,Downtime,High,68.0,192.168.15.68,10.0.96.112,5032,ICMP,Yes
2024-02-15 15:14:00,Load_Balancer_1,High Latency,high,121.0,192.168.238.162,10.0.111.190,4331,icmp,Yes
01/01/2024 00:02,Server_C,Unauthorized Access,High,30.0,192.168.132.27,10.0.191.140,3785,Tcp,Yes
02/15/2024 18:53,Router A,Slow Network,high,148.0,192.168.228.150,10.0.26.253,4488,ICMP,Yes
2024-02-18 11:12:00,Server_C,Packet Loss,Severe,69.0,192.168.159.7,10.0.152.249,2537,tcp,No
2024-01-04 05:35:00,Server_C,Connection Lost,MEDIUM,95.0,192.168.162.128,10.0.199.104,8026,tcp,Yes
2024-01-20 19:42:00,Srv C,DDoS Attack,CRITICAL,138.0,192.168.210.137,10.0.81.148,7113,icmp,Yes
01/06/2024 06:39,Switch-B,Unauthorized Access,high,168.0,192.168.179.43,10.0.219.220,4235,QUIC,Yes
2024-02-03 10:10:00,Router A,Firmware Crash,med,151.0,192.168.21.189,10.0.43.167,6208,DNS,No
2024-01-17 22:10:00,Server_C,Firmware Crash,moderate,18.0,192.168.38.6,10.0.187.142,123,DNS,Yes
2024-02-05 20:20:00,Switch-B,Downtime,MEDIUM,54.0,192.168.15.166,10.0.71.104,626,tcp,No
2024-01-24 02:37:00,Router A,Downtime,Severe,,192.168.218.89,10.0.10.162,6971,udp,No
2024-01-03 11:01:00,Firewall X,Slow Network,high,141.0,192.168.68.228,10.0.76.155,5539,ICMP,No
2024-01-01 05:11:00,Srv C,Connection Lost,moderate,33.0,192.168.47.53,10.0.138.24,7214,udp,Yes
2024-01-21 17:50:00,Router A,Firmware Crash,CRITICAL,126.0,192.168.60.114,10.0.254.211,140,QUIC,Yes
2024-01-20 02:17:00,Edge_Proxy,Firmware Crash,Severe,73.0,192.168.191.150,10.0.128.129,3378,TLS,No
2024-01-06 03:58:00,Router A,Connection Lost,High,90.0,192.168.23.179,10.0.170.176,56,udp,Yes
2024-01-12 23:13:00,Router A,Hardware Failure,high,139.0,192.168.173.120,10.0.28.97,5404,tcp,Yes
2024-01-25 17:44:00,Srv C,Packet Loss,high,75.0,192.168.96.151,10.0.27.102,727,TLS,No
2024-01-12 23:00:00,Access_Point_Y,Connection Lost,critical,144.0,192.168.240.16,10.0.23.173,7024,ICMP,No
2024-01-02 13:45:00,Switch-B,DDoS Attack,MEDIUM,137.0,192.168.120.227,10.0.216.111,7062,DNS,Yes
2024-02-08 04:07:00,Access_Point_Y,Slow Network,Severe,122.0,192.168.146.50,10.0.93.26,6281,DNS,Yes
01/25/2024 12:35,Router A,Unauthorized Access,High,51.0,192.168.230.170,10.0.35.54,7735,QUIC,No
2024-01-02 18:35:00,Router A,DDoS Attack,moderate,23.0,192.168.167.239,10.0.166.48,5567,QUIC,Yes
2024-01-09 15:01:00,Router A,Firmware Crash,MEDIUM,22.0,192.168.210.178,10.0.228.93,1347,icmp,Yes
2024-01-14 18:19:00,Switch-B,Unauthorized Access,critical,162.0,192.168.188.112,10.0.148.58,5521,ICMP,Yes
2024-02-05 04:15:00,Router A,Downtime,moderate,31.0,192.168.37.48,10.0.172.205,5985,tcp,Yes
01/14/2024 18:19,Load_Balancer_1,DDoS Attack,high,99.0,192.168.10.138,10.0.242.166,5309,DNS,No
2024-01-24 20:23:00,Load_Balancer_1,Packet Loss,CRITICAL,92.0,192.168.116.223,10.0.164.32,3966,TLS,No
2024-01-25 02:35:00,DB_Z,Downtime,moderate,44.0,192.168.154.212,10.0.241.128,5686,Tcp,Yes
2024-01-10 18:08:00,Router A,Connection Lost,High,45.0,192.168.144.38,10.0.164.154,3933,QUIC,Yes
2024-01-12 14:47:00,Server_C,Packet Loss,MEDIUM,121.0,192.168.182.178,10.0.27.176,2393,icmp,Yes
2024-01-12 07:22:00,Server_C,Connection Lost,high,106.0,192.168.79.79,10.0.169.3,7881,UDP,No
2024-01-26 20:16:00,Edge_Proxy,Packet Loss,med,38.0,192.168.182.150,10.0.133.240,5532,DNS,Yes
2024-01-10 15:46:00,Server_C,DDoS Attack,MEDIUM,9.0,192.168.38.28,10.0.44.90,7708,icmp,Yes
2024-01-28 18:06:00,Router A,Connection Lost,CRITICAL,,192.168.144.139,10.0.250.36,4314,icmp,Yes
2024-01-27 21:59:00,DB_Z,Packet Loss,MEDIUM,,192.168.194.110,10.0.246.7,5136,tcp,No
2024-01-06 12:31:00,Srv C,Connection Lost,low,57.0,192.168.70.128,10.0.149.141,Unknown,DNS,Yes
02/04/2024 11:29,Server_C,Connection Lost,LOW,7.0,192.168.5.176,10.0.151.237,6764,tcp,Yes
2024-01-20 19:50:00,Router A,Hardware Failure,moderate,35.0,192.168.215.65,10.0.230.178,1374,tcp,Yes
2024-01-18 12:51:00,Server_C,Connection Lost,critical,137.0,192.168.84.25,10.0.131.31,3920,tcp,No
2024-02-02 23:23:00,Access_Point_Y,Unauthorized Access,moderate,150.0,192.168.254.13,10.0.164.111,2907,DNS,Yes
2024-02-03 03:51:00,Router A,DDoS Attack,high,84.0,192.168.166.167,10.0.58.113,2982,QUIC,No
2024-01-13 04:09:00,Access_Point_Y,Hardware Failure,CRITICAL,154.0,192.168.169.199,10.0.134.61,4172,UDP,No
2024-02-02 19:30:00,Access_Point_Y,Packet Loss,low,,192.168.150.83,10.0.177.169,347,icmp,No
2024-02-02 17:56:00,Server_C,High Latency,moderate,175.0,192.168.105.86,10.0.47.128,5147,QUIC,Yes
2024-01-10 19:45:00,Access_Point_Y,High Latency,MEDIUM,99.0,192.168.209.51,10.0.17.83,7592,Tcp,No
2024-01-15 12:53:00,Load_Balancer_1,Packet Loss,med,157.0,192.168.210.138,10.0.206.109,4184,udp,Yes
2024-01-04 21:47:00,Srv C,Downtime,critical,165.0,192.168.219.175,10.0.185.153,2346,icmp,No
2024-02-17 05:19:00,Firewall X,Firmware Crash,High,177.0,192.168.197.138,10.0.199.33,2003,ICMP,Yes
2024-01-13 20:30:00,Srv C,Packet Loss,LOW,80.0,192.168.32.205,10.0.126.52,3614,ICMP,Yes
2024-01-06 14:14:00,Srv C,Firmware Crash,moderate,,192.168.46.89,10.0.106.32,3519,UDP,No
2024-01-11 10:38:00,Server_C,Unauthorized Access,high,12.0,192.168.236.61,10.0.101.32,311,icmp,Yes
2024-01-22 06:21:00,DB_Z,Downtime,high,30.0,192.168.105.204,10.0.4.51,21,TLS,No
2024-01-13 22:59:00,Router A,Connection Lost,low,166.0,192.168.199.115,10.0.144.7,4163,Tcp,Yes
2024-01-25 20:06:00,Srv C,Connection Lost,high,178.0,192.168.141.125,10.0.168.224,3593,tcp,No
2024-02-17 08:29:00,Firewall X,Firmware Crash,LOW,7.0,192.168.83.176,10.0.121.79,1427,tcp,Yes
2024-02-06 18:04:00,Edge_Proxy,Packet Loss,MEDIUM,174.0,192.168.65.182,10.0.75.42,3145,tcp,Yes
2024-01-01 08:15:00,Access_Point_Y,High Latency,med,129.0,192.168.118.67,10.0.87.29,2747,TLS,Yes
2024-02-09 12:48:00,Router A,DDoS Attack,high,61.0,???.???.???.???,10.0.206.46,5642,DNS,No
2024-01-10 11:02:00,Router A,Hardware Failure,Severe,99.0,192.168.40.87,10.0.4.196,4485,TLS,Yes
2024-01-25 20:03:00,Router A,Slow Network,High,42.0,192.168.212.142,10.0.226.84,1799,icmp,Yes
2024-01-10 10:56:00,Router A,High Latency,med,19.0,192.168.110.238,10.0.173.221,3055,ICMP,Yes
02/06/2024 23:38,Firewall X,Hardware Failure,med,32.0,192.168.229.109,10.0.138.159,1469,udp,No
2024-01-23 05:35:00,DB_Z,DDoS Attack,low,102.0,192.168.134.130,10.0.117.133,1607,UDP,Yes
2024-01-30 22:20:00,Router A,Hardware Failure,Severe,29.0,192.168.212.154,10.0.38.101,3708,QUIC,Yes
01/29/2024 02:09,Server_C,Firmware Crash,low,82.0,192.168.86.21,10.0.178.30,6233,QUIC,No
2024-02-17 13:02:00,Router A,Downtime,med,96.0,192.168.190.35,10.0.80.4,5230,DNS,No
2024-02-15 21:58:00,Load_Balancer_1,Slow Network,critical,91.0,192.168.236.113,10.0.94.162,2180,DNS,Yes
2024-01-18 09:06:00,Switch-B,Packet Loss,High,157.0,192.168.25.136,10.0.160.1,6989,QUIC,No
2024-01-23 11:05:00,Edge_Proxy,Downtime,High,,192.168.193.195,10.0.177.112,441,icmp,No
02/11/2024 22:31,Router A,Unauthorized Access,high,120.0,192.168.104.6,10.0.160.115,4386,tcp,No
2024-01-28 17:38:00,Server_C,Slow Network,critical,45.0,192.168.116.7,10.0.207.98,6420,ICMP,No
2024-01-14 14:30:00,Srv C,Connection Lost,CRITICAL,174.0,192.168.236.114,10.0.6.176,6032,DNS,No
2024-01-28 03:56:00,Firewall X,DDoS Attack,high,112.0,192.168.81.234,10.0.24.126,7340,icmp,Yes
2024-01-16 06:17:00,Firewall X,Slow Network,High,71.0,192.168.165.201,10.0.253.76,5217,DNS,Yes
01/05/2024 07:35,Edge_Proxy,Slow Network,High,96.0,???.???.???.???,10.0.108.123,5580,tcp,Yes
2024-02-17 04:50:00,Srv C,Firmware Crash,Severe,120.0,192.168.79.174,10.0.94.117,6251,ICMP,No
2024-01-22 06:09:00,Router A,Connection Lost,CRITICAL,138.0,192.168.108.141,10.0.154.3,7406,icmp,Yes
2024-01-27 14:00:00,Server_C,Unauthorized Access,CRITICAL,158.0,192.168.135.138,10.0.130.90,2663,Tcp,No
01/09/2024 20:07,Router A,Firmware Crash,critical,123.0,192.168.32.17,10.0.99.159,5292,ICMP,No
2024-01-18 18:58:00,Server_C,Unauthorized Access,CRITICAL,19.0,192.168.97.183,10.0.221.248,5918,ICMP,No
2024-02-17 07:24:00,Edge_Proxy,DDoS Attack,CRITICAL,88.0,192.168.249.168,10.0.45.100,848,UDP,No
01/27/2024 05:49,Access_Point_Y,Slow Network,LOW,7.0,192.168.96.228,10.0.34.131,2264,ICMP,No
2024-01-16 02:27:00,Switch-B,High Latency,med,34.0,192.168.148.134,10.0.82.234,808,DNS,No
2024-01-06 16:40:00,Router A,Unauthorized Access,MEDIUM,29.0,192.168.229.114,10.0.220.4,1513,TLS,Yes
2024-01-14 16:48:00,DB_Z,High Latency,high,52.0,192.168.212.54,10.0.67.188,321,UDP,No
2024-01-05 03:22:00,Router A,High Latency,MEDIUM,76.0,192.168.15.73,10.0.48.37,5081,tcp,No
2024-01-10 23:37:00,Router A,Hardware Failure,High,52.0,192.168.170.152,10.0.5.42,230,Tcp,No
2024-01-01 04:08:00,Switch-B,Connection Lost,High,132.0,192.168.118.48,10.0.128.154,6048,Tcp,Yes
2024-01-28 14:20:00,Firewall X,Connection Lost,Severe,,192.168.81.192,10.0.218.62,4670,UDP,No
2024-01-03 22:09:00,Firewall X,Unauthorized Access,critical,,192.168.137.51,10.0.209.53,5480,QUIC,No
2024-01-05 06:28:00,Edge_Proxy,Hardware Failure,critical,82.0,192.168.117.72,10.0.59.61,1773,UDP,No
2024-01-19 15:58:00,Router A,Hardware Failure,critical,47.0,192.168.113.163,10.0.217.10,6910,tcp,Yes
2024-01-02 21:33:00,Access_Point_Y,Unauthorized Access,critical,109.0,192.168.38.130,10.0.104.124,1738,ICMP,Yes
2024-02-15 06:53:00,Access_Point_Y,Connection Lost,critical,144.0,192.168.159.7,10.0.186.21,7306,udp,No
2024-01-18 16:10:00,Switch-B,High Latency,med,49.0,192.168.195.117,10.0.206.116,2499,tcp,No
2024-01-05 21:48:00,Router A,Unauthorized Access,Severe,110.0,192.168.163.239,10.0.124.187,7641,tcp,No
2024-02-07 23:00:00,Firewall X,Packet Loss,high,111.0,192.168.176.165,10.0.124.161,400,Tcp,Yes
2024-01-11 05:13:00,Srv C,Firmware Crash,moderate,90.0,192.168.54.224,10.0.73.28,4286,udp,No
2024-02-05 12:00:00,Srv C,High Latency,LOW,173.0,192.168.183.237,10.0.250.190,7537,Tcp,Yes
2024-01-13 19:48:00,Router A,Slow Network,critical,16.0,192.168.117.227,10.0.59.224,4974,ICMP,No
2024-02-15 00:01:00,Srv C,High Latency,High,147.0,192.168.93.219,10.0.82.156,1754,QUIC,Yes
01/23/2024 10:53,Firewall X,Unauthorized Access,Severe,84.0,192.168.213.8,10.0.153.32,5491,icmp,No
2024-02-15 09:25:00,Switch-B,Downtime,LOW,124.0,192.168.22.133,10.0.142.184,2863,UDP,No
2024-01-10 21:44:00,Edge_Proxy,Connection Lost,LOW,40.0,192.168.133.84,10.0.230.103,2586,QUIC,Yes
2024-02-13 21:59:00,Switch-B,Firmware Crash,LOW,91.0,192.168.72.47,10.0.146.80,4185,udp,No
2024-01-15 05:35:00,Server_C,Unauthorized Access,low,48.0,192.168.74.231,10.0.80.208,1052,ICMP,Yes
2024-01-16 17:28:00,Load_Balancer_1,Hardware Failure,moderate,38.0,192.168.56.217,10.0.254.151,4420,Tcp,No
2024-02-10 20:37:00,Edge_Proxy,Packet Loss,LOW,25.0,192.168.182.246,10.0.27.166,5758,icmp,No
2024-01-07 10:59:00,DB_Z,High Latency,High,124.0,192.168.180.45,10.0.115.61,3224,icmp,Yes
2024-01-11 20:53:00,Edge_Proxy,DDoS Attack,CRITICAL,26.0,192.168.94.248,10.0.222.7,887,TLS,Yes
2024-01-06 21:17:00,Load_Balancer_1,Unauthorized Access,Severe,32.0,192.168.254.11,10.0.9.100,6045,ICMP,Yes
2024-02-16 11:18:00,Server_C,Hardware Failure,High,45.0,192.168.49.134,10.0.177.133,4126,udp,Yes
2024-01-13 12:19:00,Srv C,Packet Loss,MEDIUM,145.0,192.168.94.8,10.0.43.1,1752,tcp,Yes
